"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRF15","OUT010",570.559372103796
"FDV27","OUT027",2907.15000525428
"NCJ06","OUT049",1991.87294190231
"FDN02","OUT018",2961.30642735873
"FDQ51","OUT049",931.972728921438
"FDQ07","OUT017",3653.58694253576
"FDS45","OUT049",1819.62688536223
"NCJ06","OUT045",1852.84948698816
"FDD36","OUT035",2017.10719967372
"FDY25","OUT045",2850.09672612163
"FDU52","OUT046",2484.79102438192
"DRK47","OUT017",3660.48652527386
"NCL30","OUT017",2122.1449275597
"FDN22","OUT035",4123.03303563377
"NCF30","OUT027",3418.26713636206
"FDK03","OUT035",4215.04978038807
"FDT45","OUT017",1021.35591606107
"NCC54","OUT027",5189.296210848
"FDP08","OUT018",2859.13145119269
"FDU44","OUT046",2662.61413770231
"DRG39","OUT035",1024.75903389052
"FDU32","OUT049",2053.08413956941
"FDY27","OUT049",2954.13720788599
"NCP54","OUT013",1971.38046874829
"NCZ41","OUT049",2082.43575553853
"DRL49","OUT013",2313.55941917231
"FDI05","OUT018",993.941157392783
"FDY56","OUT045",3556.76512345204
"DRC13","OUT013",2043.44434706696
"NCV29","OUT017",2945.24300278724
"FDR24","OUT049",1562.1632519995
"FDZ34","OUT018",2757.18825652181
"FDP37","OUT035",2145.15651959784
"FDX08","OUT027",4344.95188333356
"FDS57","OUT045",2199.02318034344
"NCG18","OUT049",1720.36226328831
"FDK25","OUT018",2442.01718331913
"FDH53","OUT049",1448.03101296457
"DRI59","OUT018",3223.23461545044
"FDA52","OUT046",2852.67712263972
"FDT20","OUT010",-1210.06952350485
"FDE36","OUT019",745.614314431046
"FDI24","OUT017",2879.08476381796
"FDB28","OUT018",2885.80517045806
"FDV11","OUT017",2960.47255815563
"FDP01","OUT046",2521.13074875095
"FDD34","OUT027",4038.70869753819
"FDJ50","OUT027",2329.74099515439
"FDZ44","OUT013",1933.15459253278
"DRO59","OUT035",1366.53557934903
"DRB48","OUT045",643.459975589846
"FDR21","OUT018",2511.24414175156
"NCE42","OUT010",1805.27215780083
"FDO23","OUT046",1500.60857382019
"NCE30","OUT018",3041.81650867144
"FDQ22","OUT035",799.55376830689
"FDY01","OUT045",1792.98857425255
"FDS08","OUT017",2942.74846248733
"FDG28","OUT018",3641.65989155173
"FDQ51","OUT018",592.210257740384
"FDB05","OUT017",4019.00805295985
"FDO56","OUT049",2003.51015909425
"FDE02","OUT018",1183.53622765706
"FDN45","OUT017",3605.66544038682
"FDS09","OUT013",888.514658759103
"NCA54","OUT018",2591.15984821079
"FDP09","OUT010",1477.49142211981
"FDC53","OUT045",1537.73465956265
"NCM55","OUT017",3043.86947557003
"FDL09","OUT018",2439.05714964479
"FDA11","OUT019",-390.999409260314
"FDA50","OUT045",1461.64971014645
"FDC23","OUT017",2958.14178335595
"FDE22","OUT049",2639.30247890498
"FDD23","OUT046",3018.99190385151
"NCA29","OUT049",2832.30521747508
"FDK38","OUT046",2365.21083273675
"DRC13","OUT046",1971.41710609442
"NCP43","OUT049",2931.30919135863
"FDX28","OUT049",1676.88113589579
"FDF08","OUT049",1586.55062117622
"FDZ33","OUT046",2391.08308575199
"FDD10","OUT049",2978.17909087866
"FDO58","OUT017",2697.99363585205
"FDI50","OUT017",3769.38487482691
"FDO58","OUT045",2588.55993235485
"FDX08","OUT013",2928.82086188231
"NCK17","OUT010",-1201.65708634137
"FDF39","OUT035",4317.70086753498
"FDU45","OUT010",-55.2142865598877
"NCJ18","OUT018",1550.77275331707
"DRC27","OUT019",1975.57877102359
"DRC25","OUT035",1500.34919497388
"FDU59","OUT035",2709.75377957319
"FDU28","OUT035",3183.55942964543
"NCP30","OUT046",695.697273819762
"FDB39","OUT018",657.317314186874
"FDE41","OUT013",1457.77996670537
"DRH11","OUT010",-970.924489324585
"FDA58","OUT045",3647.40804392449
"FDU50","OUT046",1891.17605870153
"FDM34","OUT013",2087.03029870305
"FDM44","OUT027",3096.37419326417
"FDR39","OUT045",2869.03809355266
"FDM25","OUT045",2785.61692777485
"FDQ49","OUT049",2648.09962050681
"DRH25","OUT018",592.161757851295
"FDM09","OUT027",4203.75875483217
"FDL44","OUT019",708.980930030952
"NCR42","OUT018",274.028477013636
"DRL59","OUT046",884.373891176391
"FDX43","OUT013",2720.49588554329
"DRK47","OUT010",1664.49979094525
"FDU48","OUT018",1812.93662445268
"FDY12","OUT045",805.078907959663
"NCN43","OUT018",1661.53993218474
"NCM55","OUT018",2625.53873394556
"FDQ21","OUT027",3415.34829079485
"FDX13","OUT035",4091.5484615642
"NCK30","OUT027",5409.68662820565
"FDG20","OUT049",2921.9854563606
"DRG27","OUT017",772.38130939087
"FDY14","OUT018",3882.5117720613
"FDP59","OUT035",1834.46575154282
"FDU60","OUT017",2834.45734525855
"NCC18","OUT019",789.4072791818
"DRJ39","OUT017",3539.83097675386
"FDS07","OUT049",1905.61510171373
"FDM08","OUT027",5004.04311756995
"FDP51","OUT045",1899.35404195294
"FDU16","OUT035",1502.12968685881
"FDH12","OUT013",1725.77442923077
"DRE48","OUT010",1219.80561134679
"NCL42","OUT027",5274.34852021989
"FDR21","OUT045",2766.0844156939
"NCW29","OUT035",2214.03168139551
"FDO11","OUT013",4025.75287431224
"NCM31","OUT049",2333.67555172052
"FDV35","OUT019",577.545957105796
"FDF58","OUT017",1133.52566789554
"NCE43","OUT049",2760.42698530669
"FDA02","OUT035",2502.79975566407
"DRL37","OUT010",-1146.69284825326
"FDR24","OUT018",1223.92114019075
"FDW59","OUT049",1448.85355635551
"FDS22","OUT049",902.279038087872
"FDW24","OUT017",942.499626468468
"FDU24","OUT035",1681.2207762571
"FDA21","OUT027",4416.87986235183
"FDH58","OUT027",3315.60495078107
"FDW36","OUT018",1382.03206350714
"FDI45","OUT027",4220.63707920528
"FDU01","OUT018",2723.25886397071
"FDF35","OUT027",3170.29991165958
"FDU43","OUT019",1893.32315971968
"FDE24","OUT019",406.245842602564
"FDK50","OUT049",2702.88629401627
"FDG31","OUT045",999.666311987832
"FDC60","OUT045",1416.15045784557
"FDL36","OUT013",1476.70068815473
"FDP21","OUT013",3086.89100825837
"FDW16","OUT045",1437.13741170126
"FDX02","OUT017",3653.5144848356
"FDQ58","OUT027",3921.6156906928
"FDT51","OUT046",1835.10982917612
"FDD59","OUT049",1420.30530654945
"NCM42","OUT018",1448.25055190017
"FDA57","OUT018",417.751755891823
"FDZ48","OUT035",1924.47447772483
"FDE46","OUT045",2388.25692968561
"NCZ30","OUT019",20.4863435446131
"FDB56","OUT017",3137.37997594756
"FDA25","OUT027",3153.36100849811
"FDD20","OUT013",2040.24687162095
"FDL25","OUT013",1547.53365745449
"NCO18","OUT049",2900.24009435169
"FDJ45","OUT017",715.508948406804
"FDR12","OUT035",2900.83789649132
"NCF19","OUT010",-1100.88644289467
"FDK25","OUT046",2692.649471699
"NCR17","OUT046",1813.36555068682
"FDC52","OUT046",2498.08967933845
"NCA54","OUT017",2969.32870033889
"FDR45","OUT010",1890.81920623747
"NCM19","OUT049",1883.07452255693
"FDF39","OUT027",5644.91640558506
"FDX23","OUT049",1648.85745496107
"FDD58","OUT027",3043.11224682675
"FDX28","OUT013",1625.72342725639
"NCD31","OUT013",2612.96024637177
"FDU57","OUT018",2164.30440283094
"FDI27","OUT046",833.221497360544
"NCM42","OUT046",1720.41082225875
"FDD32","OUT027",2810.77641685848
"FDI34","OUT013",3668.25111312098
"NCM29","OUT049",2145.39456977032
"FDG46","OUT018",1563.89741463287
"DRC01","OUT010",-1023.99577067537
"FDB15","OUT027",5578.33355452926
"NCA17","OUT027",3833.59169998271
"FDF10","OUT046",2398.83340725125
"FDR26","OUT027",4305.94279481689
"FDI02","OUT049",1908.50240557344
"NCM54","OUT010",123.375053647896
"FDF14","OUT013",2454.87303056236
"FDJ33","OUT010",68.4806542229115
"FDM20","OUT035",4022.74381245874
"FDC03","OUT027",4600.95025041578
"NCX05","OUT046",1837.47603517309
"NCM41","OUT027",2907.49253487197
"NCU29","OUT010",470.536943399814
"FDQ59","OUT017",1495.62923455621
"FDH46","OUT010",-218.318220028748
"FDH09","OUT013",895.166459190855
"NCD06","OUT045",701.146022397939
"FDC15","OUT035",2615.27716722692
"DRD37","OUT027",2206.98485837324
"FDT28","OUT027",3837.18913752198
"FDR28","OUT027",4103.33701618379
"FDT38","OUT017",1500.5455509184
"FDV34","OUT027",2726.63197509692
"FDY52","OUT035",1188.92283187155
"FDB34","OUT013",1420.30401169042
"DRL23","OUT018",1401.74331042485
"DRB24","OUT046",2467.23271555001
"FDJ50","OUT046",917.294378032573
"FDQ49","OUT035",2664.17963777837
"FDP20","OUT035",2135.16762917285
"FDV19","OUT027",4043.21996334001
"NCR54","OUT045",3029.98590294357
"FDO09","OUT010",2231.20481075571
"FDS57","OUT018",2005.97108923407
"FDN10","OUT049",1967.58089849084
"FDV23","OUT049",2090.54655308855
"FDY28","OUT049",3492.99522117059
"DRG51","OUT013",2627.80923755504
"FDD45","OUT019",-406.349661974092
"NCL18","OUT027",4468.70530337458
"NCM29","OUT013",2089.54910871692
"FDF17","OUT027",4567.09006808365
"FDE22","OUT017",2683.88484754027
"FDQ22","OUT017",755.441028320414
"FDS01","OUT013",2897.91245509679
"FDW35","OUT027",2189.33231757502
"FDJ33","OUT046",2015.73378580651
"NCF54","OUT035",2859.77983384628
"FDE09","OUT013",1803.27424410129
"NCE06","OUT045",2488.6769677378
"DRH49","OUT049",1389.63117002337
"FDY43","OUT045",2657.5920949017
"NCT05","OUT017",4092.10447393763
"FDZ34","OUT045",2982.67581997604
"FDL38","OUT017",1556.35694932901
"FDZ31","OUT017",3159.89149668972
"FDR14","OUT035",1061.7277187754
"NCN54","OUT049",1367.73489829722
"NCC42","OUT027",3670.61651572159
"FDK08","OUT017",1733.98937968366
"FDP59","OUT013",1768.73436591008
"FDV22","OUT035",2698.54751549937
"FDD33","OUT035",3830.65428873606
"DRE60","OUT027",4991.85132795646
"FDK52","OUT046",3580.62978100179
"FDA02","OUT017",2500.40408885003
"FDM56","OUT049",1849.27067159114
"FDE57","OUT035",2425.69223853996
"FDM32","OUT045",1387.51876949341
"NCQ30","OUT027",3366.77660172959
"FDQ27","OUT027",3174.44297805472
"FDT60","OUT027",3428.45012712944
"FDU43","OUT049",3926.20504178353
"NCO55","OUT035",1818.07695638305
"FDG02","OUT045",2982.33551679749
"FDJ28","OUT013",3067.66130668278
"FDP40","OUT045",1765.90169434003
"FDJ38","OUT045",3009.16396906298
"NCC54","OUT017",3876.52226843407
"NCZ41","OUT046",1980.84782346623
"FDK38","OUT019",493.198233172476
"FDU52","OUT013",2508.92647314551
"FDC40","OUT046",1303.69850168346
"NCR30","OUT017",1296.64159146053
"NCN18","OUT017",1848.00994944218
"FDB50","OUT035",1403.58454511626
"FDG04","OUT013",3030.72939347676
"FDR26","OUT035",2978.70333058843
"NCT17","OUT018",2697.97194767162
"FDX35","OUT027",5066.18927557319
"FDS12","OUT046",2009.26640307589
"NCZ29","OUT027",3423.73920571478
"FDB38","OUT010",737.257343856005
"FDP12","OUT013",713.878184225962
"FDP22","OUT046",904.776460490396
"FDS26","OUT018",3827.86049205309
"FDR52","OUT046",3091.67565340724
"DRJ13","OUT046",2565.74859623568
"FDU48","OUT027",3523.86913023511
"FDE29","OUT035",1128.98906384006
"NCT29","OUT049",2009.43757874637
"DRK37","OUT018",2705.6011555515
"FDK55","OUT046",1436.64621160816
"FDR07","OUT046",1556.27365781402
"FDO21","OUT027",5037.46965389797
"FDK46","OUT049",4192.88307527114
"FDB12","OUT045",1639.24177108988
"FDT31","OUT027",4470.19645704225
"FDJ33","OUT045",1948.92901926751
"FDC26","OUT027",3185.13956205536
"NCQ02","OUT045",2921.04294150781
"FDP08","OUT010",1213.59563879333
"FDB11","OUT027",5006.93940234331
"FDV55","OUT013",2384.01058641213
"FDW20","OUT049",2047.80833546839
"NCJ18","OUT019",-32.7347165226241
"FDC41","OUT018",945.04992385788
"FDE14","OUT027",3113.16602766469
"FDG35","OUT013",2874.68102103995
"FDF45","OUT035",1156.60614234384
"FDS19","OUT027",2761.22552257764
"FDS58","OUT019",700.710095868962
"FDA26","OUT017",3621.02996851024
"FDM32","OUT049",1528.08582509774
"FDL45","OUT046",2023.28794660315
"FDZ55","OUT049",2663.57523636754
"FDY37","OUT049",2409.5556358533
"FDO46","OUT046",3088.58694334612
"FDQ60","OUT046",1939.19444350402
"FDA19","OUT018",1800.3249769741
"FDL15","OUT046",2488.82227879565
"FDM10","OUT018",3077.61415486644
"NCL05","OUT017",810.557291467826
"DRK49","OUT010",-1178.39065800276
"NCE18","OUT027",5387.72647547736
"FDG40","OUT049",698.893385208191
"DRI59","OUT045",3427.0761205457
"FDK28","OUT035",4168.80030333151
"NCD06","OUT019",-1146.0826774489
"FDO11","OUT019",2102.48919259702
"FDK27","OUT046",1932.75570565772
"FDT43","OUT027",2312.11113869703
"FDD38","OUT018",1404.51353435173
"FDA16","OUT049",3566.18302597585
"FDL14","OUT027",3953.2226925865
"NCM17","OUT049",816.955163041362
"FDD20","OUT045",1930.14898349111
"FDA40","OUT045",1391.34475754557
"FDL43","OUT045",1229.01461202744
"FDV15","OUT045",1574.76334749181
"FDE52","OUT046",1503.15152428703
"NCL17","OUT010",391.873643706986
"NCJ31","OUT045",3660.02156452418
"FDR60","OUT045",1205.83163659935
"NCA18","OUT035",1964.07450174373
"FDS21","OUT027",2539.29496897447
"FDW09","OUT035",1466.02757307948
"FDL26","OUT035",2607.67438905654
"FDS47","OUT018",1149.19354523663
"FDC39","OUT046",3256.91550506842
"FDT51","OUT035",1974.4159370028
"FDK40","OUT035",4284.09299484499
"NCG19","OUT045",3612.04206094381
"FDZ07","OUT046",1076.8161210571
"FDF08","OUT027",2923.72134516124
"FDO04","OUT013",959.807667136881
"FDK41","OUT018",1049.46679133786
"FDP15","OUT049",4117.45922404002
"NCD43","OUT018",1383.17880470179
"NCP18","OUT013",2398.55036268018
"FDZ51","OUT046",1556.15615856956
"DRH13","OUT035",1864.28712231466
"FDF38","OUT045",674.005400070387
"NCI43","OUT045",756.474087528113
"FDM38","OUT027",2387.12702926716
"FDS03","OUT013",1106.07204611339
"DRJ47","OUT017",2818.80878898566
"FDT50","OUT010",-296.505870258309
"FDV02","OUT046",2767.58736881785
"NCG18","OUT017",1747.95481321582
"FDW52","OUT046",2677.91792265001
"FDS40","OUT035",777.460176971547
"FDN31","OUT017",3143.42400259989
"FDA37","OUT045",1936.58114537093
"FDA15","OUT046",3959.59899671478
"FDL39","OUT046",2937.73766031658
"FDJ53","OUT045",1878.56497272159
"FDX22","OUT013",3398.17059385714
"NCZ42","OUT045",3687.57915092992
"FDD56","OUT027",4291.66895548979
"FDD40","OUT017",3232.15688350782
"FDS50","OUT013",3519.05226278856
"NCN14","OUT013",2933.58705527224
"FDT15","OUT013",2996.79758702757
"NCS18","OUT027",3156.0420855346
"NCO26","OUT010",-88.5009680592025
"FDF58","OUT018",750.712000412998
"NCB19","OUT013",1393.96513045952
"FDH26","OUT017",2405.96987831334
"DRB24","OUT027",3884.31346258182
"FDA49","OUT018",1109.21736720903
"FDB32","OUT045",1491.84935620649
"FDI36","OUT017",3260.83158732312
"NCA17","OUT010",485.761074385793
"FDH22","OUT013",2002.94642908266
"NCM26","OUT018",2160.27719353558
"FDT15","OUT027",4414.49138211169
"FDB16","OUT018",1135.45278416329
"NCP54","OUT027",3395.24800886797
"FDJ36","OUT013",1689.35820286668
"FDO28","OUT045",1842.8003243706
"FDU09","OUT013",973.483055617425
"FDF29","OUT017",2193.4819267882
"FDY08","OUT013",2309.68678858623
"DRJ59","OUT018",354.412341804617
"FDT23","OUT027",2788.24637081302
"FDU15","OUT018",430.696784917118
"FDT47","OUT013",1637.51804066564
"FDI53","OUT019",736.500470164618
"FDR59","OUT018",3891.10139918457
"FDD53","OUT035",838.975249261361
"FDY51","OUT017",3573.10978647513
"FDT04","OUT049",740.225023479961
"FDU51","OUT049",2951.32312395802
"FDG14","OUT035",2608.04206149599
"NCU06","OUT045",3554.02621815105
"DRG25","OUT046",2958.27509939247
"DRH49","OUT035",1481.41431056395
"FDN15","OUT035",2393.11280428277
"FDL43","OUT018",986.552380840529
"NCT18","OUT049",2976.2947913463
"NCB31","OUT013",4097.33219329878
"FDK57","OUT035",2033.78972410306
"FDY04","OUT019",750.508948208785
"NCP54","OUT046",1928.70917714195
"FDF41","OUT013",3858.58047531161
"FDM01","OUT045",1622.13181940582
"FDW03","OUT045",1664.39811167268
"FDF28","OUT045",1935.84087910961
"FDY37","OUT017",2423.23921619751
"FDQ03","OUT017",3880.89003555198
"FDP51","OUT027",3400.30046194362
"FDJ40","OUT017",1911.09094411241
"FDC32","OUT049",1596.65186438485
"DRI49","OUT027",2721.9914856798
"NCW54","OUT017",995.839857150772
"FDF09","OUT017",775.137290028291
"FDP45","OUT018",3707.03398995737
"DRJ23","OUT018",2683.48032352932
"FDS59","OUT017",1925.8957015964
"FDY08","OUT046",2263.9034789428
"FDX16","OUT049",2459.88246530079
"FDY16","OUT018",2688.37110398421
"FDK32","OUT035",2637.69217149584
"FDQ22","OUT013",713.732693042226
"NCC31","OUT018",2202.01301073965
"FDG58","OUT049",2585.45501799649
"DRF48","OUT013",3019.27479039484
"DRH36","OUT049",1286.64921725099
"NCR30","OUT035",1354.7112379182
"FDB03","OUT019",1933.27366008356
"FDZ28","OUT027",3491.82125545758
"FDR35","OUT017",3269.83391832793
"DRD15","OUT027",5106.1850303876
"FDJ33","OUT019",109.396478419237
"FDA56","OUT010",54.8363970059909
"FDP56","OUT046",832.550598258943
"NCT30","OUT046",796.240225548093
"FDK15","OUT017",1708.65862519734
"FDH44","OUT018",2130.50709569952
"FDV01","OUT013",2533.65782002839
"DRG03","OUT017",2533.65618582236
"FDG50","OUT027",2899.20615675792
"FDR16","OUT010",1522.97194610583
"FDZ60","OUT046",1717.98396611287
"DRG03","OUT045",2401.0635939662
"FDS56","OUT018",3922.45710530478
"FDU33","OUT045",729.651506189078
"DRD27","OUT035",1731.19894531262
"FDW22","OUT046",3569.74103231872
"DRA24","OUT045",2571.44714789896
"FDF38","OUT049",809.937836846322
"FDX48","OUT013",2539.93418419561
"FDS58","OUT018",2335.4410645939
"FDC32","OUT046",1502.80011242569
"NCQ29","OUT045",4022.35111399767
"DRK39","OUT018",1071.57555924763
"NCS38","OUT017",1893.41074771592
"DRO47","OUT013",1789.34125617803
"DRG27","OUT027",2154.69867571421
"FDC57","OUT027",4538.33703168352
"FDS55","OUT046",2365.41626509529
"NCJ06","OUT018",1613.47398591109
"FDO01","OUT019",227.997650266606
"NCM55","OUT045",2871.1084640125
"FDC52","OUT049",2590.42621162374
"FDQ15","OUT045",1263.10579506488
"NCT30","OUT027",2225.74305329851
"NCR42","OUT027",2000.37956996179
"FDD28","OUT035",1106.99310963031
"FDQ34","OUT049",1744.3362607284
"FDZ12","OUT027",3726.35832493683
"DRE13","OUT019",-511.562836770261
"NCN07","OUT019",206.248615842762
"FDM28","OUT035",3020.72014751226
"FDI10","OUT017",2867.35769810719
"FDQ25","OUT013",2790.50810828633
"FDA38","OUT010",1936.0143065076
"DRI13","OUT049",3501.89069656994
"FDY20","OUT027",2941.18854282645
"NCZ53","OUT035",3104.1243133975
"NCM31","OUT013",2308.76391541084
"DRB01","OUT017",3083.01989036486
"DRF37","OUT046",4105.11299271329
"NCF42","OUT049",2871.22363393751
"FDF16","OUT018",2098.69547939666
"FDB41","OUT013",867.582935674391
"FDR34","OUT013",3658.46318492079
"FDR15","OUT018",2264.34836254228
"NCV42","OUT019",-120.415049671658
"FDW51","OUT035",3527.9601512317
"FDU36","OUT017",1661.78484249563
"FDX60","OUT049",1397.31224464826
"FDY03","OUT035",1988.60064086291
"FDW55","OUT045",3901.20444646139
"FDT01","OUT010",1469.65472499502
"FDG58","OUT013",2534.27974835883
"FDK21","OUT017",4034.92012310504
"NCS41","OUT019",989.672533474572
"FDS10","OUT045",2836.44460883362
"NCT53","OUT046",2621.58270896071
"FDJ28","OUT018",2759.01836633914
"FDX44","OUT045",1364.41775317683
"FDT20","OUT018",398.472098645699
"FDO44","OUT017",1859.63538883194
"NCX17","OUT049",3760.80229473272
"FDY01","OUT017",1971.8594183916
"FDJ12","OUT027",4795.78541789117
"DRK35","OUT018",338.497781673897
"FDD47","OUT019",802.046067766846
"NCM53","OUT035",1819.40700575214
"FDO45","OUT013",1477.93989721879
"NCM42","OUT010",-152.23761079817
"FDE04","OUT046",2914.47911815208
"NCI30","OUT027",5324.7893061952
"FDZ19","OUT013",2814.86000373732
"FDW57","OUT013",2880.49933800724
"FDA25","OUT013",1702.04191556899
"FDT22","OUT046",978.114294439462
"FDP51","OUT013",1965.5754480256
"FDD48","OUT027",3303.75783064036
"FDY39","OUT035",3099.65461489386
"FDO48","OUT010",1659.14118164787
"FDD23","OUT027",4437.64753247175
"DRN35","OUT027",2068.39004674585
"FDT01","OUT035",3530.01530466439
"FDC20","OUT010",-951.575552015468
"DRJ35","OUT035",1157.88658873332
"FDB32","OUT046",1530.8150825723
"FDL24","OUT046",2813.50278205685
"NCV42","OUT035",1921.30364864656
"FDZ46","OUT046",1749.8062828656
"FDC15","OUT013",2504.75329233041
"FDD08","OUT019",-1219.69306436889
"FDY50","OUT049",1521.86624713033
"FDD36","OUT013",1934.37506331798
"FDG57","OUT027",2278.49509600291
"FDL21","OUT018",470.508945248536
"FDN16","OUT027",3115.92193068217
"FDJ09","OUT027",2220.68769735888
"FDS01","OUT010",981.077544364587
"FDV33","OUT017",4235.17967696609
"DRE12","OUT017",1901.68742785373
"FDR07","OUT013",1594.31716675487
"FDP48","OUT010",1078.77347750499
"NCB55","OUT035",1062.1883730558
"FDQ08","OUT013",1077.93386881302
"FDR34","OUT035",3824.6301944353
"FDO33","OUT046",1792.22096473719
"FDP13","OUT045",624.786765654112
"FDX12","OUT049",3964.47816133766
"NCT06","OUT049",2731.95382302855
"FDR16","OUT019",1515.63511302742
"FDE36","OUT046",2683.66879180879
"FDZ36","OUT049",3070.96587829302
"FDV13","OUT045",1400.19198826379
"NCZ17","OUT035",745.364098258773
"FDU56","OUT045",2873.05299600907
"FDM09","OUT035",2895.01869517861
"FDV02","OUT017",2850.38355145773
"FDS34","OUT018",1554.11769723498
"FDA11","OUT049",1627.24923431528
"FDP09","OUT017",3447.68438315059
"FDB29","OUT027",3310.0679370391
